temperature,vibration,pressure,humidity,oil_quality,failure
54.1,4.79,3.56,49.44,78.93,0
67.91,5.85,4.37,16.83,77.38,0
61.29,0.17,5.74,51.82,67.69,0
74.29,0.52,4.93,42.11,59.37,0
74.01,7.26,0.83,63.43,61.52,1
75.77,1.45,5.75,69.78,100.0,0
73.45,2.18,5.91,72.05,82.64,0
62.72,5.08,6.1,42.42,73.29,0
66.87,0.58,6.65,37.92,63.82,0
81.04,2.84,5.27,40.2,92.16,0
82.81,5.73,8.59,43.25,27.75,1
56.24,0.05,5.35,47.48,79.22,0
51.63,2.25,1.55,31.18,67.81,1
61.28,0.68,5.34,45.32,69.53,0
82.54,1.57,6.68,14.51,87.87,0
84.58,6.46,2.93,77.27,93.72,1
58.9,7.01,4.59,41.55,65.16,0
73.69,4.14,6.82,38.61,64.47,0
92.01,4.83,4.15,53.18,48.26,1
74.98,4.76,4.64,57.58,63.11,0
87.06,1.82,6.17,14.56,92.79,0
81.98,4.1,3.08,34.71,59.23,0
59.08,0.26,4.98,66.33,31.17,0
67.72,1.1,3.54,58.12,46.67,0
70.42,3.28,4.6,27.43,56.97,0
71.25,0.85,5.36,62.8,51.62,0
81.0,0.32,6.59,56.36,76.37,0
74.9,1.72,5.47,32.87,73.24,0
34.77,6.37,4.15,44.93,83.72,0
54.25,7.39,6.8,19.49,59.54,0
43.75,3.42,5.92,57.17,69.75,0
72.1,4.96,2.09,68.11,47.5,0
72.89,2.09,6.26,39.9,59.76,0
73.4,1.66,5.1,44.91,65.53,0
58.49,1.27,4.95,51.34,66.79,0
78.09,2.73,6.79,41.6,81.6,0
78.6,3.85,4.69,14.0,72.29,0
54.94,3.25,6.34,61.17,63.39,0
52.41,2.8,6.92,63.09,100.0,0
70.0,2.06,5.09,55.28,47.32,0
91.5,4.36,5.67,65.95,81.17,1
90.4,0.09,6.04,43.02,65.15,1
76.76,5.51,5.69,51.65,73.79,0
61.24,2.03,6.33,34.49,45.31,0
80.64,8.67,3.43,31.87,44.91,1
64.57,2.71,4.04,25.46,59.86,0
60.79,2.3,3.11,50.17,64.31,0
44.27,2.09,7.53,46.32,45.37,0
71.23,2.32,2.49,61.48,55.57,0
62.44,5.02,6.98,18.89,70.76,0
71.16,3.39,5.71,48.95,53.56,0
42.41,5.97,3.69,70.89,94.1,0
72.04,4.66,3.09,46.77,54.42,0
40.83,3.58,4.94,58.51,63.69,0
83.06,4.43,4.66,80.15,60.49,1
76.26,6.49,5.59,65.47,42.37,0
66.66,5.14,1.7,23.62,64.18,1
76.75,4.2,4.72,40.32,49.87,0
58.26,4.56,3.69,50.4,85.9,0
70.87,0.62,6.91,44.03,67.03,0
79.54,9.93,5.61,64.7,62.16,1
32.87,4.82,4.24,44.7,58.83,0
64.63,5.07,7.13,43.94,84.77,0
69.73,3.43,4.35,61.27,66.25,0
67.64,2.24,4.84,23.87,45.54,0
87.49,2.84,5.41,52.33,79.6,0
56.51,3.69,6.36,35.52,78.1,0
62.55,1.44,5.02,56.63,48.77,0
47.01,1.42,7.13,39.51,59.01,0
88.12,2.65,4.4,52.69,100.0,0
67.04,5.43,3.53,36.81,70.55,0
64.74,6.64,7.39,15.31,100.0,0
69.37,3.93,4.53,50.41,89.1,0
77.63,2.08,5.89,25.52,100.0,0
74.17,2.59,6.15,67.45,51.92,0
101.77,3.75,8.12,53.45,100.0,1
75.45,4.05,4.55,55.88,42.95,0
64.42,4.59,5.79,40.76,61.72,0
63.26,2.4,3.83,44.71,52.03,0
65.29,4.82,4.28,9.51,66.03,0
51.98,4.63,3.86,50.89,76.11,0
70.48,2.51,6.27,27.87,63.3,0
79.4,0.8,6.38,49.74,70.45,0
62.64,1.29,5.55,28.56,59.87,0
60.31,7.42,3.84,54.23,74.97,0
88.19,0.73,4.02,47.73,73.34,0
52.88,6.79,3.95,25.28,60.03,0
45.19,0.82,5.54,65.27,60.9,0
56.17,1.57,2.63,42.06,43.02,0
51.51,2.56,4.4,31.77,67.62,0
74.63,7.96,2.99,60.54,73.66,0
65.67,3.57,5.76,36.75,82.49,0
67.36,2.96,3.51,42.46,43.66,0
83.84,1.16,7.94,67.96,50.23,0
61.7,4.8,6.57,50.97,75.38,0
79.3,2.22,4.87,54.27,75.42,0
88.14,2.93,5.62,43.31,80.19,0
64.53,2.6,5.7,35.06,100.0,0
78.84,5.3,3.56,40.05,43.57,0
67.1,5.4,6.86,9.54,52.32,0
81.09,1.27,4.86,55.07,68.74,0
51.14,1.93,3.85,53.88,66.6,0
50.25,1.69,5.81,22.7,71.76,0
65.3,3.96,3.32,50.68,94.32,0
59.33,5.77,5.98,0.13,100.0,0
63.8,3.99,5.51,77.03,51.44,1
67.37,1.98,4.02,36.42,78.07,0
78.64,5.4,6.43,37.28,91.9,0
65.11,0.13,6.06,56.18,54.26,0
60.11,1.71,4.52,52.0,69.56,0
65.78,4.0,5.81,22.04,59.23,0
60.77,3.29,3.0,45.7,36.95,0
58.79,5.68,5.74,51.41,51.75,0
50.64,1.97,2.81,32.47,62.13,0
70.83,1.08,5.19,56.84,90.88,0
63.18,2.72,6.03,25.89,71.44,0
81.6,5.94,5.51,54.01,71.03,0
52.63,5.07,7.33,22.59,63.36,0
63.49,3.72,3.81,38.63,69.65,0
91.75,6.81,5.61,20.56,70.95,1
58.72,6.36,1.8,57.02,33.56,1
67.16,5.47,4.23,63.75,76.63,0
55.41,0.56,4.55,70.59,64.65,0
53.82,5.46,7.35,38.8,86.8,0
88.57,2.99,4.96,33.41,48.67,0
72.05,2.51,6.37,60.21,95.24,0
71.6,1.79,3.64,45.91,49.88,0
49.64,3.07,4.5,35.41,86.05,0
74.3,1.94,3.74,35.23,56.65,0
83.89,3.92,3.51,45.44,76.41,0
83.79,3.07,3.61,63.32,88.96,0
78.02,4.05,4.08,29.17,74.74,0
56.45,4.88,8.06,64.77,60.48,0
73.76,2.76,4.91,42.3,55.96,0
78.01,1.66,2.97,63.25,59.68,0
48.47,1.52,4.21,41.9,44.02,0
56.54,5.43,6.52,57.57,68.86,0
80.66,3.7,3.95,32.55,87.98,0
80.51,3.06,7.23,51.35,85.04,0
51.42,6.43,6.54,54.78,88.06,0
79.54,0.28,4.71,17.11,78.91,0
71.14,3.64,4.02,69.55,32.39,0
79.37,1.09,3.57,23.21,58.68,0
62.39,5.14,5.29,61.25,74.63,0
77.74,2.07,5.62,37.59,57.09,0
80.13,5.51,7.01,56.53,59.27,0
65.78,5.41,5.54,51.38,69.18,0
70.21,1.19,4.47,39.81,65.86,0
62.22,3.67,7.06,31.72,77.34,0
89.82,1.25,6.23,41.32,51.16,0
68.56,4.57,3.97,37.79,19.38,1
58.94,5.55,4.88,50.52,45.97,0
61.41,0.99,5.99,46.28,88.56,0
71.52,0.26,5.46,33.06,66.95,0
79.04,6.24,3.49,26.59,59.61,0
53.97,8.35,5.26,38.8,88.93,1
92.17,4.74,3.99,43.78,39.25,1
73.7,4.92,5.1,33.7,83.92,0
75.6,2.67,3.05,50.7,73.48,0
68.83,3.95,3.66,41.68,80.63,0
70.23,4.38,8.15,59.75,73.69,0
68.22,3.04,4.36,50.61,81.02,0
82.21,6.87,6.67,53.95,74.47,0
69.9,3.94,4.81,36.43,71.92,0
79.2,4.26,3.2,64.25,73.28,0
64.79,3.1,3.38,48.85,44.97,0
72.35,3.35,3.81,64.76,51.03,0
60.35,6.55,8.22,58.13,100.0,0
84.6,3.86,4.65,41.93,52.22,0
60.0,3.92,5.27,35.92,45.82,0
66.1,3.96,6.02,46.54,57.78,0
66.22,2.59,5.76,40.7,53.09,0
65.75,0.02,6.3,34.43,46.8,0
78.67,7.43,4.21,29.12,77.57,0
66.2,6.17,3.22,73.87,60.77,0
86.73,6.62,3.58,24.69,42.71,0
60.18,0.82,2.7,16.13,52.82,0
72.03,7.11,4.22,50.78,44.02,0
60.69,8.42,0.0,34.17,57.63,1
75.05,6.11,6.09,40.53,79.06,0
69.81,7.62,5.86,24.45,64.53,0
68.14,5.49,3.54,51.11,73.57,0
84.26,1.38,2.93,49.25,70.46,0
62.15,4.77,7.29,59.26,63.91,0
77.04,0.95,6.45,53.28,69.46,0
60.77,2.01,4.61,40.66,74.14,0
71.35,4.29,3.99,20.82,45.88,0
55.65,3.96,5.06,33.04,86.05,0
62.05,4.66,2.84,32.25,89.59,0
69.01,0.98,5.44,28.46,52.37,0
91.78,3.11,3.2,64.42,76.34,1
71.21,4.87,1.41,65.86,65.01,1
89.86,5.37,3.78,37.31,59.14,0
72.64,5.53,3.48,57.14,100.0,0
65.35,4.13,7.71,48.89,57.02,0
88.47,2.55,7.51,36.25,56.06,0
75.24,4.75,3.33,46.43,65.72,0
62.29,2.75,4.85,15.55,59.48,0
75.65,5.75,4.02,21.42,41.06,0
66.49,4.57,7.76,51.34,54.6,0
46.13,3.35,2.27,59.14,81.1,0
81.23,1.58,5.7,58.58,68.56,0
83.14,6.3,6.92,29.2,68.76,0
92.06,4.9,4.18,58.23,83.79,1
75.07,8.76,5.04,54.93,71.79,1
67.02,4.82,6.58,51.87,45.61,0
80.02,5.02,3.34,42.89,74.72,0
80.2,0.16,5.95,37.15,65.47,0
89.66,4.28,2.68,56.01,62.61,0
69.46,2.71,2.61,56.96,73.6,0
68.01,5.57,6.28,41.87,42.05,0
61.41,4.34,3.55,51.43,57.55,0
76.45,5.96,5.27,51.96,59.36,0
51.42,8.83,3.23,43.45,92.65,1
79.31,1.5,5.42,34.6,56.22,0
77.05,5.87,2.51,46.05,76.06,0
77.02,5.21,6.94,57.99,56.38,0
71.66,8.45,6.22,32.0,59.68,1
88.4,5.26,4.1,62.38,73.57,0
80.46,5.0,2.21,33.96,50.98,0
62.72,5.63,4.69,72.27,41.46,0
62.93,5.8,4.46,56.99,53.06,0
59.44,7.14,4.18,38.38,71.71,0
76.62,1.45,6.58,24.7,66.49,0
58.0,2.52,6.82,36.76,91.12,0
83.0,7.84,5.64,40.42,87.22,0
85.88,1.4,7.24,40.05,71.94,0
59.45,3.29,0.8,34.92,67.78,1
67.77,3.87,4.54,45.51,71.63,0
70.2,3.06,4.47,43.65,56.44,0
80.61,7.45,6.26,33.17,71.19,0
89.31,4.69,4.52,60.86,35.26,0
49.77,2.53,5.83,61.84,67.08,0
66.18,1.91,4.28,45.22,75.98,0
66.81,4.2,3.99,59.2,75.97,0
53.19,6.41,6.2,54.62,91.59,0
64.18,3.85,5.0,35.97,50.11,0
75.13,3.16,5.46,51.51,97.97,0
66.66,1.76,3.14,31.79,100.0,0
51.46,4.44,6.02,30.91,81.22,0
104.49,4.3,3.38,54.14,96.64,1
73.19,1.69,7.57,52.7,72.25,0
71.34,6.07,4.62,51.76,45.24,0
56.82,7.77,4.38,47.13,37.68,0
73.13,3.62,6.34,19.3,25.89,1
68.03,4.26,4.92,22.53,76.57,0
47.34,0.74,6.08,50.62,78.71,0
57.16,5.34,4.55,56.03,79.15,0
79.54,4.66,6.07,34.33,74.18,0
93.33,2.68,4.89,70.44,64.95,1
74.41,1.64,6.3,35.41,39.37,0
83.24,8.12,6.73,62.79,34.34,1
68.13,4.46,2.62,20.1,58.44,0
68.96,1.21,5.54,32.48,37.47,0
83.09,5.64,7.74,50.21,19.2,1
89.95,4.07,5.93,40.25,65.38,0
85.61,3.65,8.66,57.39,68.53,0
57.2,5.95,3.61,48.95,60.24,0
69.2,3.03,5.39,66.64,68.15,0
73.33,1.02,5.73,37.51,37.4,0
66.88,6.95,4.21,28.6,77.68,0
74.65,3.18,3.15,41.62,78.82,0
79.85,2.43,8.25,38.87,58.06,0
82.03,0.16,6.68,34.94,24.73,1
90.23,3.98,5.84,31.97,51.78,1
66.05,4.29,5.07,23.51,72.25,0
53.63,7.1,5.21,64.39,49.03,0
74.3,4.43,5.94,22.73,100.0,0
92.61,2.74,7.16,43.74,76.79,1
64.28,4.51,3.94,46.94,73.11,0
78.24,6.27,5.16,50.38,74.15,0
78.35,5.73,4.45,44.31,45.84,0
72.3,5.05,3.41,23.45,66.3,0
70.08,4.19,4.08,33.12,28.79,1
58.92,2.05,5.32,44.19,26.34,1
42.62,0.92,4.55,44.89,60.11,0
56.66,0.52,5.04,27.02,61.98,0
65.32,4.48,6.09,54.42,82.06,0
83.17,4.75,6.73,31.46,44.26,0
68.76,6.24,8.98,70.09,64.98,0
63.77,4.9,6.16,16.1,55.4,0
59.31,6.13,4.07,53.0,35.3,0
77.88,3.17,6.65,47.11,57.86,0
86.3,5.43,4.52,42.35,47.35,0
82.76,1.0,3.95,54.26,52.34,0
77.27,3.35,5.93,34.09,57.41,0
52.29,1.08,7.12,40.17,100.0,0
65.78,3.58,4.09,28.62,78.17,0
93.37,6.56,5.47,65.03,82.75,1
83.46,3.68,5.68,36.87,73.36,0
51.55,5.3,3.58,36.35,65.93,0
69.33,4.18,2.85,64.61,82.19,0
74.36,2.07,2.9,19.38,60.06,0
60.85,3.03,6.92,69.81,37.58,0
42.29,6.45,4.3,43.43,62.72,0
71.19,5.29,4.05,60.21,63.34,0
60.55,1.96,5.48,52.78,100.0,0
60.59,0.03,6.95,15.75,81.86,0
65.74,4.02,3.25,55.03,57.21,0
68.4,2.05,2.17,28.95,61.5,0
69.89,3.06,7.21,41.33,56.43,0
59.39,0.14,5.77,70.45,50.79,0
67.36,6.1,3.39,36.57,75.25,0
48.91,3.26,4.34,61.78,24.13,1
73.73,3.64,3.5,30.54,63.82,0
35.72,1.42,5.96,67.09,49.28,0
66.53,2.81,6.53,43.23,33.39,0
81.03,3.81,6.0,51.61,31.01,0
57.29,1.97,5.25,43.57,72.01,0
78.6,2.96,5.57,45.35,95.48,0
83.87,6.97,3.89,24.67,40.98,0
30.31,0.88,4.33,37.34,79.94,0
68.18,3.96,5.01,34.13,58.17,0
35.49,1.54,4.58,25.37,58.04,0
68.58,6.84,5.0,46.16,70.89,0
69.91,3.05,2.57,66.04,59.22,0
40.21,0.88,6.32,31.62,71.3,0
93.1,2.96,3.39,70.11,84.39,1
73.43,4.37,1.84,42.91,67.63,1
59.81,10.44,3.93,38.2,66.58,1
87.58,1.77,4.68,40.96,81.75,0
48.45,0.5,8.03,78.7,58.42,1
55.25,6.76,4.27,50.61,84.43,0
42.41,0.27,5.31,50.64,94.79,0
91.61,3.52,5.48,54.19,83.38,1
73.99,2.29,2.73,25.23,72.62,0
77.91,1.9,4.84,61.54,82.4,0
73.61,3.07,4.6,32.56,55.78,0
76.89,2.67,5.13,30.75,80.33,0
70.94,6.14,5.63,38.0,60.84,0
73.25,6.82,6.28,41.38,59.34,0
71.29,4.57,3.72,45.03,57.07,0
62.7,2.91,5.72,40.41,88.34,0
69.44,4.15,3.91,36.74,87.21,0
73.28,5.51,3.63,35.15,87.98,0
71.33,6.0,7.63,45.54,72.77,0
52.27,4.43,2.28,18.52,26.91,1
53.86,7.32,4.23,45.39,14.21,1
82.99,1.96,5.33,64.08,70.79,0
66.32,6.35,4.1,49.63,60.51,0
77.02,5.26,5.23,56.11,35.86,0
56.89,1.97,2.99,65.69,68.63,0
52.32,4.08,2.23,54.39,57.64,0
59.88,4.25,3.69,36.3,90.87,0
67.33,3.14,5.23,37.54,64.34,0
62.02,3.12,4.74,46.7,56.27,0
85.53,0.31,5.95,26.51,40.57,0
72.15,1.78,2.86,82.9,65.86,1
92.19,2.9,4.14,45.08,80.06,1
74.85,2.07,4.89,67.48,61.51,0
41.05,1.36,3.55,42.53,79.05,0
82.67,6.15,5.21,46.06,64.78,0
51.89,3.24,4.58,44.32,79.09,0
72.77,8.92,5.73,64.14,65.84,1
60.7,4.06,5.43,82.29,39.62,1
95.71,6.1,2.22,23.08,87.2,1
87.28,2.98,7.21,41.35,83.25,0
61.1,1.85,1.74,51.37,84.89,1
68.47,4.16,2.67,18.81,100.0,0
72.94,6.74,4.89,35.57,63.21,0
80.36,3.28,5.44,51.35,63.89,0
70.35,4.62,4.58,37.59,62.26,0
57.7,4.14,4.19,45.36,54.71,0
61.39,3.25,4.88,52.5,74.91,0
69.95,3.38,5.79,37.17,59.46,0
84.81,1.0,3.28,30.64,91.21,0
75.13,3.47,3.33,30.2,66.0,0
60.72,5.13,3.7,11.38,75.48,0
77.78,4.24,6.98,53.1,72.98,0
65.36,3.96,5.56,42.55,75.57,0
80.68,5.31,5.86,63.16,48.46,0
100.32,3.99,7.39,54.67,88.05,1
65.69,3.53,6.18,46.16,73.72,0
79.62,5.34,5.23,50.36,74.24,0
61.06,3.84,7.34,19.03,73.49,0
68.65,2.91,3.54,50.4,22.44,1
70.35,4.67,4.6,41.88,66.92,0
67.68,3.41,6.73,34.22,66.54,0
99.56,2.8,1.71,38.62,69.77,1
66.32,3.89,3.8,54.95,83.29,0
77.04,3.92,6.18,36.46,81.45,0
46.84,0.74,5.16,41.37,82.78,0
75.18,4.33,5.77,53.59,47.59,0
83.7,8.12,2.13,41.17,67.25,1
63.67,1.05,3.74,47.67,36.85,0
39.88,2.24,5.97,43.42,66.51,0
69.54,10.45,3.65,61.58,44.83,1
70.21,1.44,6.24,47.57,60.25,0
78.69,6.72,5.43,20.41,79.51,0
94.13,2.93,3.24,56.95,100.0,1
65.44,3.65,5.52,35.26,47.74,0
59.72,3.17,6.12,37.28,69.58,0
56.0,4.56,5.54,41.78,64.15,0
72.38,0.45,5.81,78.04,56.69,1
75.75,3.97,2.41,52.86,70.2,0
63.45,2.49,8.38,73.81,70.48,0
79.34,1.16,9.23,45.89,66.64,1
75.58,6.3,7.14,56.01,40.26,0
70.52,1.77,5.17,71.89,65.69,0
59.17,8.87,4.39,57.31,76.34,1
64.22,5.04,4.42,51.19,35.5,0
40.84,0.1,6.18,24.46,51.78,0
72.83,6.85,6.6,29.79,48.53,0
70.32,1.62,4.03,49.47,61.9,0
72.26,1.74,4.97,60.18,78.87,0
76.05,1.0,6.89,42.97,61.16,0
74.63,1.34,4.85,55.12,91.11,0
68.68,1.63,5.17,32.32,70.75,0
70.58,5.55,7.06,35.46,66.34,0
53.15,6.42,6.82,52.21,65.71,0
63.0,0.4,6.21,45.87,32.68,0
70.61,4.18,3.4,39.3,63.08,0
61.17,1.1,3.41,37.0,72.38,0
80.32,4.19,3.9,22.49,98.5,0
62.1,8.91,4.22,44.65,48.07,1
72.6,0.95,5.32,23.13,88.01,0
71.4,0.96,4.86,40.37,76.05,0
78.96,5.32,4.76,42.48,54.35,0
80.81,5.61,4.61,66.44,54.17,0
78.33,1.15,3.68,29.22,88.85,0
44.73,7.18,4.31,52.19,74.6,0
84.33,1.46,8.65,47.6,82.71,0
88.33,7.68,6.05,29.17,58.45,0
64.21,4.67,5.03,45.94,47.31,0
72.84,6.68,2.75,25.15,14.28,1
59.31,4.43,3.51,45.92,42.93,0
46.62,5.14,4.94,41.74,52.94,0
61.14,5.28,7.04,58.32,79.67,0
63.52,6.36,5.34,34.29,46.53,0
65.74,3.42,5.32,11.67,35.31,0
58.49,1.25,6.67,36.33,54.61,0
61.2,3.3,3.54,54.33,55.48,0
69.87,1.83,7.11,47.21,65.15,0
60.76,1.99,4.42,36.4,100.0,0
76.52,7.64,6.74,63.15,70.82,0
78.18,5.06,7.51,40.8,68.07,0
98.56,4.94,3.64,56.76,72.09,1
83.51,6.18,5.0,45.36,100.0,0
72.92,5.04,6.18,55.09,33.41,0
62.56,8.17,4.57,56.54,87.28,1
73.52,1.74,4.61,65.1,80.33,0
73.92,1.01,4.4,33.29,38.3,0
63.84,1.75,2.21,53.56,52.44,0
79.4,0.06,6.59,26.53,48.4,0
53.22,3.78,3.49,53.39,39.14,0
67.07,3.9,1.57,19.7,55.48,1
76.67,8.44,6.57,73.9,40.98,1
66.55,5.76,5.73,50.0,74.78,0
67.52,2.23,3.02,48.38,90.98,0
68.35,4.74,6.63,20.33,50.96,0
59.97,1.07,6.0,60.18,43.9,0
84.09,3.86,5.0,63.69,85.91,0
57.78,3.72,4.47,41.57,43.62,0
73.82,1.24,4.82,38.46,36.48,0
74.96,3.0,5.31,39.36,52.95,0
58.62,1.77,3.82,70.91,78.35,0
70.88,1.17,6.68,43.53,69.25,0
59.08,5.19,5.83,47.48,84.65,0
86.69,6.08,4.8,59.25,46.38,0
56.33,4.77,7.61,8.42,81.67,0
62.15,2.4,4.55,43.77,61.28,0
55.31,1.84,7.32,40.77,31.56,0
53.71,2.48,5.44,47.28,89.71,0
89.09,2.95,6.14,57.1,66.6,0
76.51,1.32,4.45,59.62,90.79,0
71.68,6.13,2.2,41.47,87.06,0
62.12,2.99,5.72,42.83,83.92,0
80.89,5.41,3.22,45.37,100.0,0
60.11,0.0,4.08,56.36,44.87,0
79.52,1.78,5.11,62.22,100.0,0
59.53,5.65,4.04,23.92,60.81,0
62.27,5.68,4.95,50.63,81.55,0
79.1,0.49,5.3,42.0,67.25,0
80.37,4.26,2.79,75.73,81.75,1
77.17,4.32,5.41,28.47,63.24,0
57.4,1.73,4.07,27.6,93.75,0
64.64,4.39,3.4,36.1,79.52,0
71.88,0.45,2.0,53.9,44.46,1
59.81,1.18,2.67,54.06,73.02,0
86.45,5.0,5.04,36.79,77.14,0
41.18,3.57,5.06,60.25,77.99,0
60.66,3.7,5.78,38.47,47.99,0
63.89,3.06,7.57,57.78,60.35,0
35.87,4.84,7.03,24.1,70.5,0
53.25,4.96,6.49,30.53,61.44,0
77.5,5.48,6.78,38.78,100.0,0
70.36,3.81,5.27,44.09,62.69,0
88.88,2.53,5.24,32.42,48.46,0
88.54,2.11,7.31,32.18,62.95,0
75.2,0.86,5.32,51.77,37.56,0
73.76,2.49,5.36,57.27,66.73,0
70.79,1.98,6.75,33.35,48.34,0
38.14,7.5,4.59,24.87,50.06,0
53.27,0.88,4.8,46.46,77.15,0
71.21,6.09,2.96,51.96,32.34,0
77.39,2.83,4.31,29.25,59.19,0
73.48,2.98,4.51,70.12,87.52,0
59.29,4.5,4.59,31.83,45.6,0
81.25,0.05,6.22,41.03,64.17,0
87.79,1.5,3.49,41.27,99.7,0
81.26,0.4,7.23,32.8,86.93,0
81.88,2.55,1.91,72.22,57.56,1
63.29,1.23,5.9,30.99,50.29,0
82.91,6.79,6.22,71.05,76.22,0
71.75,2.04,6.04,40.49,58.72,0
76.14,2.45,6.64,40.51,95.83,0
74.39,2.66,4.68,35.27,75.7,0
68.54,5.52,6.88,55.22,33.59,0
59.68,7.58,3.96,74.75,39.26,0
69.01,2.93,4.09,36.53,45.31,0
81.84,2.21,8.1,40.47,50.18,0
64.7,3.46,5.27,66.94,63.72,0
80.72,4.54,6.43,28.23,74.07,0
78.84,0.68,5.74,33.28,42.6,0
66.41,2.89,6.08,65.54,40.12,0
86.67,3.38,1.99,51.33,45.2,1
65.73,3.61,5.56,32.03,56.57,0
88.11,3.14,5.02,54.33,75.98,0
75.21,1.16,6.46,21.89,45.42,0
69.81,4.35,3.81,61.28,73.82,0
59.35,3.39,6.79,15.49,54.95,0
68.94,3.38,3.19,29.67,49.04,0
67.55,0.79,4.32,50.62,58.13,0
54.9,5.1,2.63,26.07,60.3,0
67.39,1.13,3.38,45.16,93.36,0
60.35,7.54,5.01,53.49,72.07,0
77.03,0.55,7.05,33.92,44.1,0
85.68,5.41,5.05,43.21,94.43,0
55.28,1.27,3.07,57.58,89.3,0
90.55,2.15,1.83,51.73,45.35,1
68.46,2.11,6.01,67.77,44.63,0
58.3,2.15,4.01,32.41,53.51,0
79.09,5.32,4.21,30.06,41.98,0
64.64,3.45,6.61,64.74,78.28,0
69.02,7.0,4.8,50.7,77.9,0
65.15,3.08,4.55,41.22,69.63,0
60.2,4.11,5.24,36.24,59.27,0
78.69,2.83,7.22,57.21,69.9,0
66.56,1.32,5.38,39.2,58.85,0
52.76,2.48,1.76,56.69,57.5,1
76.61,0.49,3.77,64.0,61.98,0
55.53,4.47,4.57,46.56,68.17,0
56.16,2.73,6.3,24.64,73.01,0
84.31,3.25,3.14,53.53,46.01,0
55.64,10.56,5.22,61.61,61.91,1
42.2,2.49,4.88,63.0,65.56,0
77.47,4.28,6.52,47.47,63.93,0
66.35,3.36,3.5,19.26,31.05,0
67.39,6.39,5.25,38.19,62.41,0
66.23,4.1,7.3,37.55,57.43,0
72.78,2.82,6.35,57.8,49.62,0
60.97,9.23,5.9,51.19,75.7,1
87.71,1.35,4.53,58.49,79.96,0
52.29,3.02,5.23,34.79,70.68,0
75.34,5.79,4.83,48.19,43.94,0
77.71,1.45,6.28,10.59,47.24,0
60.88,5.41,5.79,38.86,89.52,0
57.72,2.3,4.06,22.75,88.44,0
82.21,6.01,7.62,71.08,76.17,0
58.11,5.94,6.81,52.01,48.29,0
62.72,3.27,3.7,51.39,77.37,0
80.65,1.0,4.48,26.63,88.94,0
70.42,2.52,4.76,43.06,100.0,0
48.43,3.46,6.22,54.9,45.94,0
90.96,5.72,3.79,31.93,100.0,1
63.64,4.3,4.0,38.15,30.87,0
65.17,4.84,6.32,61.59,91.11,0
73.07,4.37,5.84,28.92,56.64,0
77.5,5.62,2.08,38.52,77.05,0
93.53,3.0,5.99,32.73,44.88,1
50.08,3.91,2.79,50.08,84.53,0
79.91,3.57,4.05,56.63,49.15,0
78.92,2.41,4.45,69.09,48.71,0
68.35,6.03,4.3,50.94,87.75,0
79.45,5.98,4.03,63.71,40.61,0
81.21,6.51,3.44,50.5,51.02,0
53.42,1.59,5.77,24.5,90.7,0
91.0,4.38,2.58,45.6,71.89,1
51.29,6.23,4.2,45.83,77.08,0
56.38,7.26,6.19,60.99,56.04,0
66.86,0.27,5.6,43.59,40.73,0
93.1,3.49,2.92,39.43,62.37,1
66.3,3.03,2.11,32.23,55.28,0
69.62,7.48,3.37,41.08,55.46,0
87.18,2.02,1.73,43.66,61.38,1
66.4,0.88,5.14,53.94,71.23,0
55.86,7.08,4.31,32.77,52.04,0
64.99,2.33,4.43,80.11,73.18,1
86.45,0.25,5.77,31.44,86.69,0
70.85,7.28,6.31,25.82,73.88,0
93.17,0.08,5.36,52.65,89.26,1
78.86,6.06,4.67,25.82,82.98,0
62.26,0.4,3.95,45.38,82.22,0
70.61,0.11,4.47,34.61,54.43,0
59.76,4.0,5.31,54.79,82.43,0
61.98,1.38,6.39,47.32,65.03,0
123.75,4.18,2.92,62.13,91.56,1
82.22,8.01,3.31,51.36,94.76,1
80.33,3.11,4.99,45.71,81.03,0
62.52,7.57,1.83,48.07,69.24,1
88.84,4.31,5.43,30.47,71.53,0
83.19,5.89,6.58,34.51,69.15,0
92.58,2.38,8.54,48.29,50.66,1
92.0,5.09,5.12,53.92,47.83,1
52.25,4.71,6.29,40.12,76.67,0
56.68,2.6,5.03,41.81,52.77,0
57.95,8.24,7.43,39.09,69.72,1
58.67,2.27,4.37,50.65,58.36,0
73.88,0.52,5.49,45.06,47.77,0
63.2,5.45,5.91,54.29,52.62,0
94.87,0.06,5.58,35.74,100.0,1
92.86,3.69,3.84,44.18,52.71,1
69.92,6.85,2.94,67.66,53.17,0
93.46,4.75,6.53,75.55,48.76,1
87.86,2.88,5.38,41.47,68.85,0
64.59,2.62,5.11,64.74,60.34,0
45.89,6.66,6.34,64.02,34.23,0
67.38,0.45,6.27,57.3,92.36,0
62.26,5.44,5.54,18.36,23.73,1
72.48,8.98,5.95,23.7,47.87,1
71.07,4.86,4.21,37.4,59.18,0
70.76,2.9,5.8,37.51,78.74,0
76.28,3.1,2.65,31.3,53.35,0
55.45,2.3,5.03,53.34,52.68,0
74.94,1.87,6.12,54.18,67.8,0
64.72,3.79,3.92,71.87,56.47,0
72.4,5.2,5.21,35.9,40.79,0
81.49,7.53,5.45,35.24,86.38,0
55.31,1.39,3.66,47.8,75.96,0
66.62,2.6,6.69,25.68,80.87,0
68.58,7.58,5.48,73.05,68.34,0
63.83,3.64,2.49,39.64,63.06,0
80.8,3.77,5.14,43.81,90.16,0
61.36,4.75,7.18,47.04,51.61,0
63.34,3.03,4.99,42.78,74.07,0
